region,scenario,year,temperature_c,precip_mm_day,temp_baseline_c,precip_baseline_mm_day,temp_anomaly_c,precip_change_pct,co2_ppm
Arctic,historical,2000,-11.521992365059395,1.018538224515542,-10.95974502350897,1.0580418082151344,-0.5622473415504246,-3.733650541298829,377.96875
Arctic,historical,2001,-10.013505482174216,1.0674357301304813,-10.95974502350897,1.0580418082151344,0.9462395413347551,0.8878592360347302,379.328125
Arctic,historical,2002,-10.943347221758035,1.0390814917407483,-10.95974502350897,1.0580418082151344,0.016397801750935415,-1.7920195900737856,380.6875
Arctic,historical,2003,-11.078851178952526,1.04937985604945,-10.95974502350897,1.0580418082151344,-0.1191061554435553,-0.8186776834742121,382.046875
Arctic,historical,2004,-11.507648370007374,1.055082482183833,-10.95974502350897,1.0580418082151344,-0.5479033464984031,-0.2796984021164236,383.40625
Arctic,historical,2005,-10.877515688116471,1.1035703388031446,-10.95974502350897,1.0580418082151344,0.08222933539249944,4.303093718462284,384.765625
Arctic,historical,2006,-10.77129052492561,1.1391609987665976,-10.95974502350897,1.0580418082151344,0.18845449858336139,7.6669173109810655,386.125
Arctic,historical,2007,-10.761118639425264,1.0490620496110492,-10.95974502350897,1.0580418082151344,0.19862638408370614,-0.8487149122427965,387.484375
Arctic,historical,2008,-10.351426785399482,1.028558274660483,-10.95974502350897,1.0580418082151344,0.6083182381094883,-2.786613281793522,388.84375
Arctic,historical,2009,-10.752907366308238,1.0888076689626724,-10.95974502350897,1.0580418082151344,0.2068376572007331,2.907811440782155,390.203125
Arctic,historical,2010,-10.761293295900874,1.1013965925799232,-10.95974502350897,1.0580418082151344,0.19845172760809682,4.097643781952835,391.5625
Arctic,historical,2011,-10.758175122026174,0.9960907883215548,-10.95974502350897,1.0580418082151344,0.20156990148279696,-5.855252544139813,392.921875
Arctic,historical,2012,-10.786735297802673,1.0446289332937562,-10.95974502350897,1.0580418082151344,0.17300972570629725,-1.2677074589335076,394.28125
Arctic,historical,2013,-10.952113715180996,1.086172736948295,-10.95974502350897,1.0580418082151344,0.007631308327974651,2.658772887303585,395.640625
Arctic,historical,2014,-10.6210495201612,1.09022779716692,-10.95974502350897,1.0580418082151344,0.3386955033477701,3.0420337553656713,397.0
Arctic,ssp126,2015,-9.537167718645394,1.1181255905476017,-10.95974502350897,1.0580418082151344,1.4225773048635766,5.678772035844766,400.0
Arctic,ssp126,2016,-10.029835588436612,1.0757045555282185,-10.95974502350897,1.0580418082151344,0.9299094350723589,1.669380848274829,402.3333333333333
Arctic,ssp126,2017,-9.38356470072073,1.1708094106077078,-10.95974502350897,1.0580418082151344,1.5761803227882414,10.65814238312633,404.6666666666667
Arctic,ssp126,2018,-10.379769102299326,1.0645764245676348,-10.95974502350897,1.0580418082151344,0.5799759212096447,0.6176141908346697,407.0
Arctic,ssp126,2019,-9.90207537978869,1.0748056982560974,-10.95974502350897,1.0580418082151344,1.0576696437202813,1.5844260511068926,409.3333333333333
Arctic,ssp126,2020,-9.189908764347086,1.0982926686875678,-10.95974502350897,1.0580418082151344,1.7698362591618846,3.804278825270117,411.6666666666667
Arctic,ssp126,2021,-9.61763964093957,1.072119035382375,-10.95974502350897,1.0580418082151344,1.3421053825694003,1.330498195623129,414.0
Arctic,ssp126,2022,-9.82990484119449,1.018410558067876,-10.95974502350897,1.0580418082151344,1.1298401823144815,-3.745716836474964,416.3333333333333
Arctic,ssp126,2023,-9.566339317749595,1.1038404147306682,-10.95974502350897,1.0580418082151344,1.3934057057593758,4.328619735055068,418.6666666666667
Arctic,ssp126,2024,-10.28810669874105,1.1330725488394178,-10.95974502350897,1.0580418082151344,0.6716383247679207,7.091472193415177,421.0
Arctic,ssp126,2025,-9.875455539969858,1.1035244422606063,-10.95974502350897,1.0580418082151344,1.0842894835391128,4.298755842380079,423.3333333333333
Arctic,ssp126,2026,-9.839144950803947,1.0875723886695443,-10.95974502350897,1.0580418082151344,1.1206000727050238,2.7910598829952282,425.6666666666667
Arctic,ssp126,2027,-9.909256865306839,1.1963442855516755,-10.95974502350897,1.0580418082151344,1.050488158202132,13.071551262218147,428.0
Arctic,ssp126,2028,-9.486712217437013,1.1140855077004734,-10.95974502350897,1.0580418082151344,1.4730328060719575,5.296926742420706,430.3333333333333
Arctic,ssp126,2029,-9.238147474169,1.1923081339314783,-10.95974502350897,1.0580418082151344,1.72159754933997,12.690077525655127,432.6666666666667
Arctic,ssp126,2030,-8.916806409738344,1.0789276848016058,-10.95974502350897,1.0580418082151344,2.0429386137706267,1.9740124089902384,435.0
Arctic,ssp126,2031,-8.788981529207048,1.0832657693667644,-10.95974502350897,1.0580418082151344,2.170763494301923,2.38402310341419,436.75
Arctic,ssp126,2032,-9.884222464362775,1.0829671331385884,-10.95974502350897,1.0580418082151344,1.0755225591461954,2.35579773218053,438.5
Arctic,ssp126,2033,-10.165959464286743,1.1175249233434017,-10.95974502350897,1.0580418082151344,0.7937855592222274,5.622000441420408,440.25
Arctic,ssp126,2034,-9.845264862940686,1.0871323242786914,-10.95974502350897,1.0580418082151344,1.1144801605682844,2.749467538776314,442.0
Arctic,ssp126,2035,-9.503261660364496,1.0374135536255764,-10.95974502350897,1.0580418082151344,1.456483363144475,-1.9496634659793683,443.75
Arctic,ssp126,2036,-9.343770605045806,1.0807459036282259,-10.95974502350897,1.0580418082151344,1.6159744184631641,2.1458599496547497,445.5
Arctic,ssp126,2037,-9.518758821888396,1.1201519667451982,-10.95974502350897,1.0580418082151344,1.440986201620575,5.870293408805905,447.25
Arctic,ssp126,2038,-9.288716198151414,1.1208026529961725,-10.95974502350897,1.0580418082151344,1.6710288253575563,5.931792514599464,449.0
Arctic,ssp126,2039,-9.317158424455432,1.1378664166283918,-10.95974502350897,1.0580418082151344,1.6425865990535389,7.544560885350808,450.75
Arctic,ssp126,2040,-9.08956502015246,1.1653473917000425,-10.95974502350897,1.0580418082151344,1.870180003356511,10.141903906985254,452.5
Arctic,ssp126,2041,-8.424498175272106,1.2360462027936827,-10.95974502350897,1.0580418082151344,2.5352468482368646,16.823947144284706,454.25
Arctic,ssp126,2042,-8.703499517168796,1.2027014871805235,-10.95974502350897,1.0580418082151344,2.256245506340175,13.672397238198275,456.0
Arctic,ssp126,2043,-9.008765533693484,1.1143857826734185,-10.95974502350897,1.0580418082151344,1.9509794898154862,5.325306998343825,457.75
Arctic,ssp126,2044,-8.711605230731664,1.1363635611851441,-10.95974502350897,1.0580418082151344,2.248139792777307,7.402519670005743,459.5
Arctic,ssp126,2045,-7.8740777096578345,1.1942033913200318,-10.95974502350897,1.0580418082151344,3.085667313851136,12.869206306185148,461.25
Arctic,ssp126,2046,-8.28371222736685,1.1404634398585325,-10.95974502350897,1.0580418082151344,2.6760327961421204,7.790016519521043,463.0
Arctic,ssp126,2047,-9.028698888583884,1.1185240421896947,-10.95974502350897,1.0580418082151344,1.9310461349250865,5.716431383424341,464.75
Arctic,ssp126,2048,-8.176489139715333,1.0776484714154406,-10.95974502350897,1.0580418082151344,2.783255883793638,1.8531085490262185,466.5
Arctic,ssp126,2049,-8.95225605453373,1.1578278991292859,-10.95974502350897,1.0580418082151344,2.00748896897524,9.431204905077031,468.25
Arctic,ssp126,2050,-8.944087943999074,1.1198424448557183,-10.95974502350897,1.0580418082151344,2.0156570795098965,5.8410391877461425,470.0
Arctic,ssp126,2051,-8.740274741662763,1.1399111266492084,-10.95974502350897,1.0580418082151344,2.219470281846208,7.73781506537852,469.6666666666667
Arctic,ssp126,2052,-8.776900756682101,1.2353314479422182,-10.95974502350897,1.0580418082151344,2.1828442668268693,16.75639264446108,469.3333333333333
Arctic,ssp126,2053,-9.176277307413566,1.2137745902060464,-10.95974502350897,1.0580418082151344,1.783467716095405,14.718962973081917,469.0
Arctic,ssp126,2054,-8.567020189866893,1.1840924416113683,-10.95974502350897,1.0580418082151344,2.3927248336420774,11.913577744992446,468.6666666666667
